lane_id,origin_site_id,destination_site_id,active_days,total_observed_trips,total_orders,total_weight_kg,total_volume_m3,distance_km_p50,duration_hours_p50,duration_hours_p90,daily_weight_p50_kg,daily_weight_p90_kg,daily_volume_p50_m3,daily_volume_p90_m3,destination_city_count_p50
site_2158__site_0211,site_2158,site_0211,1,1,1,1.0,0.004022,43.73,2.601111111111111,2.601111111111111,1.0,1.0,0.004022,0.004022,1.0
site_1110__site_1111,site_1110,site_1111,1,1,1,1.0,0.004875,18.34,0.5927777777777777,0.5927777777777777,1.0,1.0,0.004875,0.004875,1.0
site_1110__site_1112,site_1110,site_1112,1,1,1,1.0,0.004875,37.1,2.577777777777778,2.577777777777778,1.0,1.0,0.004875,0.004875,1.0
site_1110__site_1113,site_1110,site_1113,1,1,1,1.0,0.004022,18.31,1.4455555555555555,1.4455555555555555,1.0,1.0,0.004022,0.004022,1.0
site_1115__site_0446,site_1115,site_0446,1,1,1,2.4,0.01755,35.0,2.2116666666666664,2.2116666666666664,2.4,2.4,0.01755,0.01755,1.0
site_1115__site_2170,site_1115,site_2170,1,1,1,1.0,0.01,105.86,2.256111111111111,2.256111111111111,1.0,1.0,0.01,0.01,1.0
site_1117__site_0777,site_1117,site_0777,1,1,1,1.0,0.0042,81.16,2.5244444444444443,2.5244444444444443,1.0,1.0,0.0042,0.0042,1.0
site_1120__site_1121,site_1120,site_1121,1,1,1,1.14,0.009151129999999999,29.0,1.5180555555555555,1.5180555555555555,1.14,1.14,0.009151129999999999,0.009151129999999999,1.0
site_1120__site_1122,site_1120,site_1122,1,1,1,1.11,0.00935226,31.71,3.236388888888889,3.236388888888889,1.11,1.11,0.00935226,0.00935226,1.0
site_1120__site_2224,site_1120,site_2224,1,1,1,2.37,0.03319161,175.78,5.071111111111111,5.071111111111111,2.37,2.37,0.03319161,0.03319161,1.0
site_1121__site_1120,site_1121,site_1120,1,1,1,2.37,0.03319161,29.29,1.1127777777777779,1.1127777777777779,2.37,2.37,0.03319161,0.03319161,1.0
site_2158__site_1046,site_2158,site_1046,1,1,1,1.0,0.008044,27.72,1.68,1.68,1.0,1.0,0.008044,0.008044,1.0
site_1128__site_1289,site_1128,site_1289,1,1,1,1.0,0.004875,150.0,2.1269444444444443,2.1269444444444443,1.0,1.0,0.004875,0.004875,1.0
site_1129__site_1126,site_1129,site_1126,1,1,1,0.33,0.004022,100.01,1.5811111111111111,1.5811111111111111,0.33,0.33,0.004022,0.004022,1.0
site_1129__site_1127,site_1129,site_1127,1,1,1,1.0,0.004875,15.46,1.0644444444444445,1.0644444444444445,1.0,1.0,0.004875,0.004875,1.0
site_1129__site_1128,site_1129,site_1128,1,1,1,1.0,0.004875,0.4,0.0425,0.0425,1.0,1.0,0.004875,0.004875,1.0
site_2158__site_1179,site_2158,site_1179,1,1,1,1.0,0.004022,60.47,1.4477777777777778,1.4477777777777778,1.0,1.0,0.004022,0.004022,1.0
site_2158__site_1181,site_2158,site_1181,1,1,1,1.0,0.004022,73.99,2.991111111111111,2.991111111111111,1.0,1.0,0.004022,0.004022,1.0
site_1129__site_1130,site_1129,site_1130,1,1,1,1.2,0.009477,52.69,1.048888888888889,1.048888888888889,1.2,1.2,0.009477,0.009477,1.0
site_1129__site_1131,site_1129,site_1131,1,1,1,1.0,0.004875,72.42,1.5383333333333333,1.5383333333333333,1.0,1.0,0.004875,0.004875,1.0
site_1129__site_1132,site_1129,site_1132,1,1,1,1.0,0.004875,54.38,1.1944444444444444,1.1944444444444444,1.0,1.0,0.004875,0.004875,1.0
site_1129__site_1298,site_1129,site_1298,1,1,1,1.0,0.004875,98.3,2.026111111111111,2.026111111111111,1.0,1.0,0.004875,0.004875,1.0
site_2158__site_1458,site_2158,site_1458,1,1,1,0.5,0.004022,7.65,0.8158333333333333,0.8158333333333333,0.5,0.5,0.004022,0.004022,1.0
site_1129__site_1299,site_1129,site_1299,1,1,1,1.0,0.004022,66.83,1.7472222222222222,1.7472222222222222,1.0,1.0,0.004022,0.004022,1.0
site_2158__site_1460,site_2158,site_1460,1,1,1,1.0,0.004022,22.0,1.3030555555555556,1.3030555555555556,1.0,1.0,0.004022,0.004022,1.0
site_1129__site_1800,site_1129,site_1800,1,1,1,1.0,0.004875,177.93,3.1630555555555557,3.1630555555555557,1.0,1.0,0.004875,0.004875,1.0
site_2158__site_1462,site_2158,site_1462,1,1,1,1.2,0.00585,27.44,1.165,1.165,1.2,1.2,0.00585,0.00585,1.0
site_2158__site_1463,site_2158,site_1463,1,1,1,1.0,0.004022,12.89,0.3488888888888889,0.3488888888888889,1.0,1.0,0.004022,0.004022,1.0
site_1129__site_1804,site_1129,site_1804,1,1,1,0.32,0.004022,100.28,1.2883333333333333,1.2883333333333333,0.32,0.32,0.004022,0.004022,1.0
site_1129__site_2012,site_1129,site_2012,1,1,1,1.2,0.01053,138.33,2.6666666666666665,2.6666666666666665,1.2,1.2,0.01053,0.01053,1.0
site_1129__site_2261,site_1129,site_2261,1,1,1,0.93,0.01026066,132.14,2.395277777777778,2.395277777777778,0.93,0.93,0.01026066,0.01026066,1.0
site_1135__site_1136,site_1135,site_1136,1,1,1,1.2,0.010935,8.31,0.4841666666666667,0.4841666666666667,1.2,1.2,0.010935,0.010935,1.0
site_1138__site_1139,site_1138,site_1139,1,1,1,1.0,0.004875,72.65,1.5933333333333333,1.5933333333333333,1.0,1.0,0.004875,0.004875,1.0
site_1143__site_1146,site_1143,site_1146,1,1,1,1.0,0.004374,37.12,0.8138888888888889,0.8138888888888889,1.0,1.0,0.004374,0.004374,1.0
site_1143__site_1149,site_1143,site_1149,1,1,1,1.0,0.006,14.45,0.7144444444444444,0.7144444444444444,1.0,1.0,0.006,0.006,1.0
site_1143__site_1154,site_1143,site_1154,1,1,1,1.0,0.004022,23.76,0.6797222222222222,0.6797222222222222,1.0,1.0,0.004022,0.004022,1.0
site_1143__site_1163,site_1143,site_1163,1,1,1,1.0,0.004022,34.68,1.0927777777777778,1.0927777777777778,1.0,1.0,0.004022,0.004022,1.0
site_2158__site_1474,site_2158,site_1474,1,1,1,2.0,0.008044,28.0,0.7519444444444444,0.7519444444444444,2.0,2.0,0.008044,0.008044,1.0
site_1143__site_1165,site_1143,site_1165,1,1,1,1.0,0.004875,22.0,0.6947222222222222,0.6947222222222222,1.0,1.0,0.004875,0.004875,1.0
site_1143__site_1166,site_1143,site_1166,1,1,1,1.0,0.004022,14.0,1.0177777777777777,1.0177777777777777,1.0,1.0,0.004022,0.004022,1.0
site_2158__site_1477,site_2158,site_1477,1,1,1,0.03,0.007397890000000001,12.13,6.736111111111111,6.736111111111111,0.03,0.03,0.007397890000000001,0.007397890000000001,1.0
site_2158__site_1478,site_2158,site_1478,1,1,1,6.29,0.106392,11.92,0.13583333333333333,0.13583333333333333,6.29,6.29,0.106392,0.106392,1.0
site_2158__site_2098,site_2158,site_2098,1,1,1,1.0,0.004875,96.0,3.5322222222222224,3.5322222222222224,1.0,1.0,0.004875,0.004875,1.0
site_1167__site_1143,site_1167,site_1143,1,1,1,0.95,0.01092595,34.29,0.8722222222222222,0.8722222222222222,0.95,0.95,0.01092595,0.01092595,1.0
site_1170__site_1143,site_1170,site_1143,1,1,1,1.88,0.03406545,9.9,0.7597222222222222,0.7597222222222222,1.88,1.88,0.03406545,0.03406545,1.0
site_1172__site_1173,site_1172,site_1173,1,1,1,3.97,0.067252,29.96,2.307777777777778,2.307777777777778,3.97,3.97,0.067252,0.067252,1.0
site_1172__site_1174,site_1172,site_1174,1,1,1,1.2,0.009477,6.23,2.0119444444444445,2.0119444444444445,1.2,1.2,0.009477,0.009477,1.0
site_1172__site_1175,site_1172,site_1175,1,1,1,1.0,0.004875,98.39,2.0772222222222223,2.0772222222222223,1.0,1.0,0.004875,0.004875,1.0
site_1179__site_2125,site_1179,site_2125,1,1,1,0.3,0.004022,88.81,1.4405555555555556,1.4405555555555556,0.3,0.3,0.004022,0.004022,1.0
site_1180__site_2125,site_1180,site_2125,1,1,1,0.03,0.007397890000000001,91.62,1.623888888888889,1.623888888888889,0.03,0.03,0.007397890000000001,0.007397890000000001,1.0
site_1184__site_2439,site_1184,site_2439,1,1,1,1.0,0.00528,77.31,1.565,1.565,1.0,1.0,0.00528,0.00528,1.0
site_1193__site_1253,site_1193,site_1253,1,1,1,1.0,0.0066,11.57,0.23027777777777778,0.23027777777777778,1.0,1.0,0.0066,0.0066,1.0
site_1196__site_1253,site_1196,site_1253,1,1,1,1.0,0.004022,31.35,1.4355555555555555,1.4355555555555555,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1185,site_1197,site_1185,1,1,1,1.2,0.009225,32.62,0.6455555555555555,0.6455555555555555,1.2,1.2,0.009225,0.009225,1.0
site_1197__site_1186,site_1197,site_1186,1,1,1,1.2,0.009225,34.24,1.0777777777777777,1.0777777777777777,1.2,1.2,0.009225,0.009225,1.0
site_1197__site_1190,site_1197,site_1190,1,1,1,0.93,0.00864819,25.44,0.55,0.55,0.93,0.93,0.00864819,0.00864819,1.0
site_1197__site_1191,site_1197,site_1191,1,1,1,1.0,0.004875,24.28,2.1094444444444442,2.1094444444444442,1.0,1.0,0.004875,0.004875,1.0
site_1197__site_1193,site_1197,site_1193,1,1,1,2.5,0.017835,2.39,0.26,0.26,2.5,2.5,0.017835,0.017835,1.0
site_1197__site_1201,site_1197,site_1201,1,1,1,1.2,0.010935,24.73,1.9355555555555555,1.9355555555555555,1.2,1.2,0.010935,0.010935,1.0
site_1197__site_1203,site_1197,site_1203,1,1,1,1.0,0.004374,12.26,0.5472222222222223,0.5472222222222223,1.0,1.0,0.004374,0.004374,1.0
site_1197__site_1209,site_1197,site_1209,1,1,1,0.5,0.004022,34.69,3.5644444444444443,3.5644444444444443,0.5,0.5,0.004022,0.004022,1.0
site_1197__site_1210,site_1197,site_1210,1,1,1,1.2,0.010935,19.29,2.803611111111111,2.803611111111111,1.2,1.2,0.010935,0.010935,1.0
site_2158__site_2135,site_2158,site_2135,1,1,1,1.0,0.004022,73.0,1.6419444444444444,1.6419444444444444,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1211,site_1197,site_1211,1,1,1,1.0,0.004022,34.5,1.4613888888888888,1.4613888888888888,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1215,site_1197,site_1215,1,1,1,2.1,0.0144,18.01,0.5602777777777778,0.5602777777777778,2.1,2.1,0.0144,0.0144,1.0
site_1197__site_1216,site_1197,site_1216,1,1,1,0.52,0.004022,7.94,0.5383333333333333,0.5383333333333333,0.52,0.52,0.004022,0.004022,1.0
site_1197__site_1224,site_1197,site_1224,1,1,1,3.5,0.03348,31.61,0.9725,0.9725,3.5,3.5,0.03348,0.03348,1.0
site_2158__site_2142,site_2158,site_2142,1,1,1,1.0,0.004022,61.33,2.5633333333333335,2.5633333333333335,1.0,1.0,0.004022,0.004022,1.0
site_2158__site_2143,site_2158,site_2143,1,1,1,0.38,0.004022,51.16,1.9869444444444444,1.9869444444444444,0.38,0.38,0.004022,0.004022,1.0
site_1197__site_1225,site_1197,site_1225,1,1,1,1.2,0.010935,11.13,1.881388888888889,1.881388888888889,1.2,1.2,0.010935,0.010935,1.0
site_1197__site_1227,site_1197,site_1227,1,1,1,4.5,0.050274,15.52,0.45472222222222225,0.45472222222222225,4.5,4.5,0.050274,0.050274,1.0
site_1197__site_1232,site_1197,site_1232,1,1,1,1.0,0.004022,23.13,0.6502777777777777,0.6502777777777777,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1240,site_1197,site_1240,1,1,1,1.0,0.004022,6.18,0.4963888888888889,0.4963888888888889,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1241,site_1197,site_1241,1,1,1,1.0,0.004022,9.59,0.225,0.225,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1244,site_1197,site_1244,1,1,1,1.0,0.006,54.64,1.8555555555555556,1.8555555555555556,1.0,1.0,0.006,0.006,1.0
site_1197__site_1245,site_1197,site_1245,1,1,1,1.0,0.004022,40.42,1.5566666666666666,1.5566666666666666,1.0,1.0,0.004022,0.004022,1.0
site_1197__site_1252,site_1197,site_1252,1,1,1,1.0,0.004022,10.61,0.45305555555555554,0.45305555555555554,1.0,1.0,0.004022,0.004022,1.0
site_2158__site_2161,site_2158,site_2161,1,1,1,0.36,0.004022,40.0,0.9805555555555555,0.9805555555555555,0.36,0.36,0.004022,0.004022,1.0
site_2158__site_2164,site_2158,site_2164,1,1,1,0.58,0.004022,75.0,1.506388888888889,1.506388888888889,0.58,0.58,0.004022,0.004022,1.0
site_1197__site_1924,site_1197,site_1924,1,1,1,1.2,0.008775,99.79,2.473888888888889,2.473888888888889,1.2,1.2,0.008775,0.008775,1.0
site_2161__site_2125,site_2161,site_2125,1,1,1,0.36,0.004022,39.88,1.3872222222222221,1.3872222222222221,0.36,0.36,0.004022,0.004022,1.0
site_2166__site_1253,site_2166,site_1253,1,1,1,1.0,0.006,355.4,17.339166666666667,17.339166666666667,1.0,1.0,0.006,0.006,1.0
site_2166__site_1966,site_2166,site_1966,1,1,1,1.2,0.006561,40.61,1.4105555555555556,1.4105555555555556,1.2,1.2,0.006561,0.006561,1.0
site_1197__site_1925,site_1197,site_1925,1,1,1,1.2,0.010179,92.95,1.8641666666666667,1.8641666666666667,1.2,1.2,0.010179,0.010179,1.0
site_1197__site_1928,site_1197,site_1928,1,1,1,2.36,0.01755,96.37,1.8602777777777777,1.8602777777777777,2.36,2.36,0.01755,0.01755,1.0
site_2166__site_1969,site_2166,site_1969,1,1,1,1.0,0.004022,114.97,2.0947222222222224,2.0947222222222224,1.0,1.0,0.004022,0.004022,1.0
site_2166__site_1970,site_2166,site_1970,1,1,1,1.0,0.004374,99.82,1.7127777777777777,1.7127777777777777,1.0,1.0,0.004374,0.004374,1.0
site_2166__site_1971,site_2166,site_1971,1,1,1,1.0,0.004022,156.2,2.2825,2.2825,1.0,1.0,0.004022,0.004022,1.0
site_2166__site_2404,site_2166,site_2404,1,1,1,4.33,0.074304,115.18,2.3444444444444446,2.3444444444444446,4.33,4.33,0.074304,0.074304,1.0
site_2166__site_2405,site_2166,site_2405,1,1,1,1.0,0.006,127.41,2.877222222222222,2.877222222222222,1.0,1.0,0.006,0.006,1.0
site_1201__site_1253,site_1201,site_1253,1,1,1,1.0,0.004022,18.13,2.0566666666666666,2.0566666666666666,1.0,1.0,0.004022,0.004022,1.0
site_2169__site_1985,site_2169,site_1985,1,1,1,0.88,0.009496200000000002,69.0,1.3788888888888888,1.3788888888888888,0.88,0.88,0.009496200000000002,0.009496200000000002,1.0
site_2169__site_2168,site_2169,site_2168,1,1,1,1.0,0.004022,57.0,1.1755555555555555,1.1755555555555555,1.0,1.0,0.004022,0.004022,1.0
site_2169__site_2171,site_2169,site_2171,1,1,1,0.98,0.00923805,14.0,0.3383333333333333,0.3383333333333333,0.98,0.98,0.00923805,0.00923805,1.0
site_2169__site_2172,site_2169,site_2172,1,1,1,1.0,0.004022,11.0,0.5052777777777778,0.5052777777777778,1.0,1.0,0.004022,0.004022,1.0
site_2169__site_2374,site_2169,site_2374,1,1,1,1.0,0.004022,25.0,0.5844444444444444,0.5844444444444444,1.0,1.0,0.004022,0.004022,1.0
site_2170__site_0879,site_2170,site_0879,1,1,1,1.0,0.0042,585.95,12.231111111111112,12.231111111111112,1.0,1.0,0.0042,0.0042,1.0
site_2170__site_1128,site_2170,site_1128,1,1,1,2.35,0.012353,902.59,58.39222222222222,58.39222222222222,2.35,2.35,0.012353,0.012353,1.0
site_2172__site_2170,site_2172,site_2170,1,1,1,2.35,0.012353,12.6,0.4463888888888889,0.4463888888888889,2.35,2.35,0.012353,0.012353,1.0
site_2173__site_2170,site_2173,site_2170,1,1,1,1.0,0.0042,101.63,0.9527777777777777,0.9527777777777777,1.0,1.0,0.0042,0.0042,1.0
site_2175__site_1737,site_2175,site_1737,1,1,1,1.34,0.016464,102.56,1.7725,1.7725,1.34,1.34,0.016464,0.016464,1.0
site_2177__site_2178,site_2177,site_2178,1,1,1,0.33,0.004022,57.0,1.3816666666666666,1.3816666666666666,0.33,0.33,0.004022,0.004022,1.0
site_2182__site_2338,site_2182,site_2338,1,1,1,0.305,0.0051678,54.13,1.0280555555555555,1.0280555555555555,0.305,0.305,0.0051678,0.0051678,1.0
site_1202__site_1602,site_1202,site_1602,1,1,1,1.2,0.008775,528.72,9.194722222222222,9.194722222222222,1.2,1.2,0.008775,0.008775,1.0
site_1209__site_1188,site_1209,site_1188,1,1,1,1.0,0.004875,9.81,2.270277777777778,2.270277777777778,1.0,1.0,0.004875,0.004875,1.0
site_2187__site_2125,site_2187,site_2125,1,1,1,2.86,0.0625107,1190.51,22.54,22.54,2.86,2.86,0.0625107,0.0625107,1.0
site_2187__site_2274,site_2187,site_2274,1,1,1,1.0,0.004875,156.16,2.8072222222222223,2.8072222222222223,1.0,1.0,0.004875,0.004875,1.0
site_2196__site_1794,site_2196,site_1794,1,1,1,0.64,0.004022,785.8,25.34,25.34,0.64,0.64,0.004022,0.004022,1.0
site_2197__site_2212,site_2197,site_2212,1,1,1,0.2,0.004022,33.83,0.6275,0.6275,0.2,0.2,0.004022,0.004022,1.0
site_2204__site_2224,site_2204,site_2224,1,1,1,0.36,0.004022,34.21,0.82,0.82,0.36,0.36,0.004022,0.004022,1.0
site_2209__site_2224,site_2209,site_2224,1,1,1,2.5,0.014,32.37,2.0144444444444445,2.0144444444444445,2.5,2.5,0.014,0.014,1.0
site_2212__site_2198,site_2212,site_2198,1,1,1,2.13,0.01780199,13.04,0.6733333333333333,0.6733333333333333,2.13,2.13,0.01780199,0.01780199,1.0
site_2212__site_2199,site_2212,site_2199,1,1,1,0.395,0.004022,41.04,1.3988888888888888,1.3988888888888888,0.395,0.395,0.004022,0.004022,1.0
site_1209__site_1200,site_1209,site_1200,1,1,1,1.0,0.004022,13.8,0.5236111111111111,0.5236111111111111,1.0,1.0,0.004022,0.004022,1.0
site_2212__site_2211,site_2212,site_2211,1,1,1,4.37,0.06828150999999999,44.54,2.8758333333333335,2.8758333333333335,4.37,4.37,0.06828150999999999,0.06828150999999999,1.0
site_2212__site_2218,site_2212,site_2218,1,1,1,0.29,0.004022,35.79,0.945,0.945,0.29,0.29,0.004022,0.004022,1.0
site_2212__site_2219,site_2212,site_2219,1,1,1,4.7,0.06925305999999999,43.61,0.8863888888888889,0.8863888888888889,4.7,4.7,0.06925305999999999,0.06925305999999999,1.0
site_2212__site_2220,site_2212,site_2220,1,1,1,0.29,0.004022,44.0,0.9752777777777778,0.9752777777777778,0.29,0.29,0.004022,0.004022,1.0
site_2212__site_2221,site_2212,site_2221,1,1,1,0.355,0.004022,43.62,1.4780555555555555,1.4780555555555555,0.355,0.355,0.004022,0.004022,1.0
site_2212__site_2224,site_2212,site_2224,1,1,1,0.2,0.004022,0.6,0.12361111111111112,0.12361111111111112,0.2,0.2,0.004022,0.004022,1.0
site_2212__site_2225,site_2212,site_2225,1,1,1,0.52,0.004022,18.1,0.92,0.92,0.52,0.52,0.004022,0.004022,1.0
site_1209__site_1230,site_1209,site_1230,1,1,1,1.0,0.004875,22.32,2.6625,2.6625,1.0,1.0,0.004875,0.004875,1.0
site_2222__site_1104,site_2222,site_1104,1,1,1,1.0,0.0045,231.75,3.5216666666666665,3.5216666666666665,1.0,1.0,0.0045,0.0045,1.0
site_1209__site_1242,site_1209,site_1242,1,1,1,1.0,0.004022,35.31,1.1511111111111112,1.1511111111111112,1.0,1.0,0.004022,0.004022,1.0
site_2222__site_1269,site_2222,site_1269,1,1,1,0.28,0.004022,327.0,5.671944444444445,5.671944444444445,0.28,0.28,0.004022,0.004022,1.0
site_1209__site_1249,site_1209,site_1249,1,1,1,2.36,0.01989,21.92,0.5786111111111111,0.5786111111111111,2.36,2.36,0.01989,0.01989,1.0
site_2222__site_1948,site_2222,site_1948,1,1,1,0.79,0.0053406,142.79,3.506388888888889,3.506388888888889,0.79,0.79,0.0053406,0.0053406,1.0
site_1209__site_1926,site_1209,site_1926,1,1,1,0.5,0.004022,127.31,6.553055555555556,6.553055555555556,0.5,0.5,0.004022,0.004022,1.0
site_2222__site_2197,site_2222,site_2197,1,1,1,0.65,0.004022,29.52,0.7441666666666666,0.7441666666666666,0.65,0.65,0.004022,0.004022,1.0
site_2222__site_2200,site_2222,site_2200,1,1,1,1.12,0.00940234,43.52,1.1022222222222222,1.1022222222222222,1.12,1.12,0.00940234,0.00940234,1.0
site_2222__site_2201,site_2222,site_2201,1,1,1,0.62,0.004022,28.75,0.9586111111111111,0.9586111111111111,0.62,0.62,0.004022,0.004022,1.0
site_2222__site_2202,site_2222,site_2202,1,1,1,1.0,0.009,28.91,0.7422222222222222,0.7422222222222222,1.0,1.0,0.009,0.009,1.0
site_2222__site_2203,site_2222,site_2203,1,1,1,1.02,0.0097405,36.0,1.7122222222222223,1.7122222222222223,1.02,1.02,0.0097405,0.0097405,1.0
site_2222__site_2206,site_2222,site_2206,1,1,1,1.02,0.00925042,18.01,0.7447222222222222,0.7447222222222222,1.02,1.02,0.00925042,0.00925042,1.0
site_2222__site_2207,site_2222,site_2207,1,1,1,0.455,0.004022,23.07,0.6466666666666666,0.6466666666666666,0.455,0.455,0.004022,0.004022,1.0
site_2222__site_2208,site_2222,site_2208,1,1,1,1.73,0.009465340000000001,20.53,1.281388888888889,1.281388888888889,1.73,1.73,0.009465340000000001,0.009465340000000001,1.0
site_1209__site_2430,site_1209,site_2430,1,1,1,1.0,0.004022,203.5,3.286111111111111,3.286111111111111,1.0,1.0,0.004022,0.004022,1.0
site_2222__site_2210,site_2222,site_2210,1,1,1,0.7,0.0051351999999999995,18.44,0.5472222222222223,0.5472222222222223,0.7,0.7,0.0051351999999999995,0.0051351999999999995,1.0
site_1209__site_2431,site_1209,site_2431,1,1,1,1.0,0.004875,212.81,3.5277777777777777,3.5277777777777777,1.0,1.0,0.004875,0.004875,1.0
site_2222__site_2213,site_2222,site_2213,1,1,1,2.19,0.018513599999999998,42.97,0.7497222222222222,0.7497222222222222,2.19,2.19,0.018513599999999998,0.018513599999999998,1.0
site_2222__site_2214,site_2222,site_2214,1,1,1,0.46,0.004022,19.76,0.6897222222222222,0.6897222222222222,0.46,0.46,0.004022,0.004022,1.0
site_2222__site_2215,site_2222,site_2215,1,1,1,0.46,0.004022,22.88,0.5680555555555555,0.5680555555555555,0.46,0.46,0.004022,0.004022,1.0
site_2222__site_2216,site_2222,site_2216,1,1,1,0.3,0.004022,34.49,1.0502777777777779,1.0502777777777779,0.3,0.3,0.004022,0.004022,1.0
site_1212__site_1197,site_1212,site_1197,1,1,1,0.63,0.004022,58.56,0.9372222222222222,0.9372222222222222,0.63,0.63,0.004022,0.004022,1.0
site_1212__site_1209,site_1212,site_1209,1,1,1,0.3,0.004022,27.01,0.7016666666666667,0.7016666666666667,0.3,0.3,0.004022,0.004022,1.0
site_2222__site_2226,site_2222,site_2226,1,1,1,0.94,0.0089143,38.0,1.2591666666666668,1.2591666666666668,0.94,0.94,0.0089143,0.0089143,1.0
site_2222__site_2258,site_2222,site_2258,1,1,1,1.0,0.006,228.77,3.9291666666666667,3.9291666666666667,1.0,1.0,0.006,0.006,1.0
site_2222__site_2335,site_2222,site_2335,1,1,1,0.32,0.004022,645.2,13.6175,13.6175,0.32,0.32,0.004022,0.004022,1.0
site_1214__site_1233,site_1214,site_1233,1,1,1,2.35,0.012353,7.45,0.24305555555555555,0.24305555555555555,2.35,2.35,0.012353,0.012353,1.0
site_2224__site_0537,site_2224,site_0537,1,1,1,0.5,0.004022,1101.2,21.330555555555556,21.330555555555556,0.5,0.5,0.004022,0.004022,1.0
site_2224__site_2149,site_2224,site_2149,1,1,1,0.1,0.012254969999999999,1336.15,18.2825,18.2825,0.1,0.1,0.012254969999999999,0.012254969999999999,1.0
site_2227__site_2228,site_2227,site_2228,1,1,1,1.23,0.00959616,9.98,1.3727777777777779,1.3727777777777779,1.23,1.23,0.00959616,0.00959616,1.0
site_2231__site_0388,site_2231,site_0388,1,1,1,0.32,0.007589220000000001,55.02,1.0083333333333333,1.0083333333333333,0.32,0.32,0.007589220000000001,0.007589220000000001,1.0
site_2235__site_0388,site_2235,site_0388,1,1,1,2.0,0.0105132,65.81,1.7008333333333334,1.7008333333333334,2.0,2.0,0.0105132,0.0105132,1.0
site_2238__site_1683,site_2238,site_1683,1,1,1,1.0,0.004875,104.0,2.5091666666666668,2.5091666666666668,1.0,1.0,0.004875,0.004875,1.0
site_2238__site_2100,site_2238,site_2100,1,1,1,1.0,0.0048,1797.56,34.545833333333334,34.545833333333334,1.0,1.0,0.0048,0.0048,1.0
site_1219__site_1233,site_1219,site_1233,1,1,1,1.0,0.004022,8.04,0.3338888888888889,0.3338888888888889,1.0,1.0,0.004022,0.004022,1.0
site_2238__site_2237,site_2238,site_2237,1,1,1,1.0,0.004022,46.0,1.043611111111111,1.043611111111111,1.0,1.0,0.004022,0.004022,1.0
site_1221__site_1243,site_1221,site_1243,1,1,1,1.0,0.006,24.27,0.6361111111111111,0.6361111111111111,1.0,1.0,0.006,0.006,1.0
site_1222__site_1243,site_1222,site_1243,1,1,1,0.5,0.0051229399999999994,36.22,0.7713888888888889,0.7713888888888889,0.5,0.5,0.0051229399999999994,0.0051229399999999994,1.0
site_1226__site_1243,site_1226,site_1243,1,1,1,0.83,0.00963544,36.88,0.5097222222222222,0.5097222222222222,0.83,0.83,0.00963544,0.00963544,1.0
site_1233__site_1187,site_1233,site_1187,1,1,1,1.0,0.004022,23.31,0.7577777777777778,0.7577777777777778,1.0,1.0,0.004022,0.004022,1.0
site_1233__site_1197,site_1233,site_1197,1,1,1,1.0,0.004022,29.04,0.7786111111111111,0.7786111111111111,1.0,1.0,0.004022,0.004022,1.0
site_2238__site_2244,site_2238,site_2244,1,1,1,1.0,0.004022,51.0,1.021111111111111,1.021111111111111,1.0,1.0,0.004022,0.004022,1.0
site_1233__site_1213,site_1233,site_1213,1,1,1,1.0,0.004022,13.53,0.45861111111111114,0.45861111111111114,1.0,1.0,0.004022,0.004022,1.0
site_1233__site_1235,site_1233,site_1235,1,1,1,1.3,0.010935,12.25,2.813888888888889,2.813888888888889,1.3,1.3,0.010935,0.010935,1.0
site_1233__site_1236,site_1233,site_1236,1,1,1,1.3,0.010935,14.24,3.3333333333333335,3.3333333333333335,1.3,1.3,0.010935,0.010935,1.0
site_1233__site_1246,site_1233,site_1246,1,1,1,2.5,0.017835,8.12,1.8,1.8,2.5,2.5,0.017835,0.017835,1.0
site_1233__site_1916,site_1233,site_1916,1,1,1,1.0,0.01,76.37,1.398611111111111,1.398611111111111,1.0,1.0,0.01,0.01,1.0
site_2238__site_2451,site_2238,site_2451,1,1,1,1.0,0.006,115.0,2.417222222222222,2.417222222222222,1.0,1.0,0.006,0.006,1.0
site_2238__site_2452,site_2238,site_2452,1,1,1,1.0,0.004022,305.26,5.002777777777778,5.002777777777778,1.0,1.0,0.004022,0.004022,1.0
site_2247__site_1608,site_2247,site_1608,1,1,1,2.0,0.0105132,221.66,3.582222222222222,3.582222222222222,2.0,2.0,0.0105132,0.0105132,1.0
site_2249__site_2250,site_2249,site_2250,1,1,1,1.0,0.004022,15.76,0.5033333333333333,0.5033333333333333,1.0,1.0,0.004022,0.004022,1.0
site_2251__site_2252,site_2251,site_2252,1,1,1,1.05,0.009606360000000001,245.4,11.665833333333333,11.665833333333333,1.05,1.05,0.009606360000000001,0.009606360000000001,1.0
site_2254__site_2255,site_2254,site_2255,1,1,1,1.0,0.004875,15.6,1.6066666666666667,1.6066666666666667,1.0,1.0,0.004875,0.004875,1.0
site_2254__site_2256,site_2254,site_2256,1,1,1,2.0,0.00975,1.36,0.2602777777777778,0.2602777777777778,2.0,2.0,0.00975,0.00975,1.0
