lane_id,departure_site_id,arrival_site_id,physical_legs,vehicle_distance_km,emissions_kgco2_min,emissions_kgco2_max,waybills
lane_00929,site_0888,site_0892,1,53.0,16.355693807786665,26.937345130901328,1
lane_03035,site_2390,site_2384,1,53.0,16.355693807786665,26.937345130901328,1
lane_01938,site_1626,site_1614,1,53.0,16.355693807786665,26.937345130901328,1
lane_01100,site_0981,site_0964,1,53.0,16.355693807786665,26.937345130901328,1
lane_01044,site_0964,site_0981,1,53.0,16.355693807786665,26.937345130901328,2
lane_00507,site_0534,site_0577,1,53.0,16.355693807786665,26.937345130901328,1
lane_01731,site_1521,site_1528,1,53.0,16.355693807786665,26.937345130901328,1
lane_00449,site_0479,site_0465,3,34.83,26.90415779835167,26.90415779835167,4
lane_01926,site_1626,site_1600,1,52.84,16.306318128366932,26.856024843713698,1
lane_01277,site_1187,site_1188,4,52.83,16.303232148403197,26.850942325764475,4
lane_00414,site_0410,site_1907,1,52.82,16.30014616843946,26.845859807815245,1
lane_00775,site_0768,site_0767,2,52.82,16.30014616843946,26.845859807815245,2
lane_01239,site_1133,site_1140,6,52.800000000000004,16.293974208512,26.8356947719168,7
lane_01285,site_1187,site_1199,1,34.69,26.796015906540898,26.796015906540898,1
lane_02835,site_2279,site_2283,1,52.72,16.26928636880213,26.79503462832298,1
lane_00910,site_0857,site_0875,2,52.68,16.256942448947196,26.77470455652607,3
lane_01975,site_1626,site_1661,1,52.66,16.25077048901973,26.76453952062762,1
lane_00203,site_0215,site_2070,1,52.65,16.247684509055997,26.759457002678392,1
lane_01010,site_0941,site_0947,1,52.63,16.24151254912853,26.74929196677994,1
lane_02304,site_1855,site_1809,1,34.62,26.74194496063551,26.74194496063551,1
lane_00482,site_0534,site_0520,1,52.57,16.222996669346127,26.71879685908458,1
lane_01988,site_1627,site_1618,1,52.51,16.20448078956373,26.688301751389222,1
lane_01742,site_1521,site_1550,1,34.5,26.649251910511992,26.649251910511992,1
lane_00206,site_0234,site_0191,2,52.4,16.170535009962663,26.632394053947728,2
lane_00293,site_0328,site_0345,2,52.38,16.164363050035195,26.622229018049275,2
lane_00896,site_0857,site_0859,2,52.36,16.15819109010773,26.612063982150822,2
lane_01649,site_1414,site_1432,3,52.349999999999994,16.155105110143996,26.606981464201596,3
lane_02215,site_1763,site_1764,1,52.33,16.14893315021653,26.596816428303143,1
lane_00070,site_0164,site_0147,4,52.32,16.145847170252797,26.591733910353916,5
lane_01709,site_1502,site_1497,1,52.27,16.13041727043413,26.566321320607784,1
lane_00515,site_0534,site_0598,1,52.23,16.118073350579195,26.545991248810868,1
lane_00322,site_0361,site_0701,1,52.17,16.099557470796796,26.515496141115513,1
lane_01257,site_1157,site_1133,1,34.29,26.487039072795834,26.487039072795834,1
lane_02633,site_2128,site_1459,2,52.1,16.077955611050662,26.479918515470928,2
lane_02975,site_2333,site_2339,1,52.08,16.071783651123198,26.46975347957247,1
lane_02000,site_1632,site_1637,1,52.0,16.04709581141333,26.429093335978656,1
lane_00941,site_0895,site_0903,2,52.0,16.04709581141333,26.429093335978656,2
lane_02760,site_2207,site_2211,2,52.0,16.04709581141333,26.429093335978656,2
lane_02763,site_2207,site_2214,2,52.0,16.04709581141333,26.429093335978656,2
lane_01465,site_1293,site_1754,1,52.0,16.04709581141333,26.429093335978656,1
lane_02245,site_1847,site_1790,4,52.0,16.04709581141333,26.429093335978656,5
lane_02251,site_1847,site_1808,2,52.0,16.04709581141333,26.429093335978656,2
lane_01134,site_1063,site_0448,1,51.98,16.04092385148586,26.418928300080204,1
lane_01380,site_1242,site_1187,3,34.2,26.4175192852032,26.4175192852032,3
lane_00944,site_0895,site_0906,2,51.96,16.034751891558397,26.40876326418175,2
lane_02189,site_1762,site_2099,1,51.68,15.948344452573863,26.266452761603404,1
lane_02239,site_1847,site_1784,6,44.04,20.39988697196501,26.261722497373434,6
lane_02742,site_2192,site_2187,2,51.62,15.929828572791463,26.235957653908045,2
lane_00249,site_0287,site_2070,1,51.56,15.911312693009064,26.205462546212686,1
lane_03036,site_2390,site_2386,1,51.5,15.892796813226665,26.174967438517324,1
lane_00105,site_0164,site_0289,3,51.480000000000004,15.8866248532992,26.164802402618875,4
lane_02578,site_2128,site_0077,1,51.47,15.883538873335464,26.159719884669645,1
lane_02829,site_2279,site_2275,1,51.42,15.868108973516797,26.134307294923513,1
lane_01382,site_1242,site_1222,1,33.74,26.06219592639637,26.06219592639637,1
lane_00901,site_0857,site_0864,2,51.26,15.818733294097063,26.05298700773589,2
lane_02385,site_1902,site_1232,1,51.18,15.794045454387199,26.012326864142075,1
lane_00181,site_0191,site_0266,2,51.16,15.78787349445973,26.00216182824362,2
lane_02667,site_2128,site_2113,1,51.16,15.78787349445973,26.00216182824362,1
lane_01493,site_1300,site_1315,1,33.64,25.9849517179601,25.9849517179601,2
lane_01426,site_1277,site_1278,3,51.12,15.775529574604796,25.98183175644671,3
lane_01435,site_1278,site_1284,3,51.12,15.775529574604796,25.98183175644671,3
lane_00617,site_0665,site_0515,1,51.11,15.772443594641064,25.97674923849749,1
lane_01543,site_1339,site_1366,2,51.06,15.757013694822396,25.951336648751358,2
lane_01449,site_1293,site_1738,1,51.0,15.738497815039997,25.920841541055992,1
lane_02441,site_1998,site_2006,1,51.0,15.738497815039997,25.920841541055992,1
lane_02776,site_2226,site_2227,3,51.0,15.738497815039997,25.920841541055992,3
lane_02762,site_2207,site_2213,1,51.0,15.738497815039997,25.920841541055992,1
lane_01027,site_0964,site_0963,1,51.0,15.738497815039997,25.920841541055992,1
lane_01984,site_1627,site_1601,1,51.0,15.738497815039997,25.920841541055992,1
lane_03021,site_2385,site_2381,1,50.95,15.72306791522133,25.89542895130986,1
lane_02571,site_2119,site_2128,10,33.5,25.876809826149326,25.876809826149326,12
lane_00613,site_0665,site_0508,1,50.72,15.652090376055463,25.778531038477645,1
lane_02200,site_1762,site_2127,1,50.54,15.596542736708265,25.687045715391566,1
lane_00638,site_0665,site_0568,1,50.45,15.568768917034664,25.64130305384853,1
lane_01874,site_1573,site_1520,3,50.37,15.544081077324794,25.600642910254706,3
lane_00797,site_0782,site_0783,1,33.14,25.598730675778768,25.598730675778768,1
lane_00521,site_0534,site_0604,1,50.25,15.507049317759996,25.539652694863992,1
lane_00812,site_0782,site_0798,2,50.24,15.503963337796263,25.534570176914766,2
lane_01190,site_1089,site_1090,1,50.2,15.491619417941331,25.514240105117864,1
lane_02821,site_2272,site_2278,1,50.17,15.482361478050128,25.49899255127018,1
lane_01063,site_0964,site_1000,2,50.12,15.466931578231463,25.473579961524045,2
lane_01504,site_1336,site_1358,1,50.06,15.448415698449063,25.443084853828687,1
lane_02217,site_1763,site_1766,1,50.05,15.445329718485329,25.43800233587946,1
lane_01943,site_1626,site_1619,1,50.01,15.432985798630398,25.417672264082555,1
lane_01624,site_1414,site_1404,2,50.0,15.429899818666664,25.412589746133328,2
lane_01050,site_0964,site_0987,2,50.0,15.429899818666664,25.412589746133328,2
lane_01565,site_1358,site_1353,1,50.0,15.429899818666664,25.412589746133328,1
lane_01074,site_0964,site_1012,1,50.0,15.429899818666664,25.412589746133328,1
lane_02759,site_2207,site_2210,2,50.0,15.429899818666664,25.412589746133328,2
lane_02329,site_1855,site_1890,2,50.0,15.429899818666664,25.412589746133328,2
lane_00559,site_0558,site_0686,2,50.0,15.429899818666664,25.412589746133328,2
lane_01034,site_0964,site_0971,1,50.0,15.429899818666664,25.412589746133328,1
lane_00865,site_0828,site_0835,1,50.0,15.429899818666664,25.412589746133328,1
lane_00154,site_0191,site_0178,2,49.88,15.392868059101863,25.35159953074261,2
lane_01436,site_1278,site_1285,3,32.82,25.351549208782714,25.351549208782714,3
lane_00629,site_0665,site_0548,1,49.85,15.383610119210664,25.33635197689493,1
lane_01485,site_1300,site_1307,1,32.76,25.305202683720953,25.305202683720953,1
lane_02160,site_1762,site_0249,1,49.54,15.28794474033493,25.1787939204689,1
lane_00488,site_0534,site_0529,1,49.41,15.247827000806394,25.112721187128955,1
lane_01180,site_1063,site_2267,3,49.349999999999994,15.229311121023997,25.08222607943359,3
lane_02976,site_2335,site_2339,1,49.11,15.155247601894398,24.96024564865215,1
lane_00948,site_0895,site_0910,2,49.1,15.152161621930663,24.95516313070293,2
lane_00093,site_0164,site_0238,5,49.0,15.121301822293331,24.904337951210664,4
lane_01956,site_1626,site_1640,1,49.0,15.121301822293331,24.90433795121066,1
lane_01453,site_1293,site_1742,1,49.0,15.121301822293331,24.90433795121066,2
lane_00875,site_0835,site_0828,1,49.0,15.121301822293331,24.90433795121066,1
lane_01040,site_0964,site_0977,1,49.0,15.121301822293331,24.90433795121066,1
lane_00624,site_0665,site_0529,1,49.0,15.121301822293331,24.90433795121066,1
lane_01934,site_1626,site_1610,1,49.0,15.121301822293331,24.90433795121066,1
lane_01977,site_1626,site_1663,1,49.0,15.121301822293331,24.90433795121066,1
lane_01713,site_1521,site_1494,1,49.0,15.121301822293331,24.90433795121066,1
lane_01082,site_0964,site_1020,1,49.0,15.121301822293331,24.90433795121066,1
lane_02325,site_1855,site_1878,1,32.24,24.903532799852368,24.903532799852368,1
lane_00526,site_0534,site_0613,1,48.94,15.102785942510929,24.873842843515302,1
lane_00562,site_0566,site_0528,1,48.92,15.096613982583463,24.86367780761685,1
lane_01559,site_1358,site_0436,1,48.82,15.065754182946131,24.81285262812458,1
lane_02471,site_2035,site_2034,1,32.11,24.80311532888522,24.80311532888522,1
lane_01703,site_1494,site_1497,1,48.8,15.05958222301866,24.802687592226125,1
lane_02586,site_2128,site_0122,1,48.62,15.004034583671462,24.71120226914005,1
lane_02634,site_2128,site_1460,2,48.6,14.997862623743995,24.701037233241593,2
lane_01955,site_1626,site_1639,1,48.6,14.997862623743995,24.701037233241593,1
lane_00773,site_0757,site_2322,1,48.5,14.967002824106665,24.650212053749325,1
lane_02316,site_1855,site_1858,1,31.71,24.494138495140156,24.494138495140156,1
lane_01254,site_1133,site_1161,3,48.150000000000006,14.858993525375997,24.472323925526393,3
lane_00811,site_0782,site_0797,2,31.68,24.470965232609274,24.470965232609274,2
lane_01724,site_1521,site_1511,1,48.0,14.812703825919998,24.396086156287996,1
lane_01057,site_0964,site_0994,1,48.0,14.812703825919998,24.396086156287996,1
lane_01103,site_1003,site_0964,1,48.0,14.812703825919998,24.396086156287996,1
lane_01066,site_0964,site_1003,1,48.0,14.812703825919998,24.396086156287996,2
lane_00731,site_0686,site_0669,1,48.0,14.812703825919998,24.396086156287996,1
lane_02789,site_2249,site_1263,1,47.97,14.803445886028797,24.380838602440313,1
lane_00204,site_0221,site_2070,1,47.95,14.79727392610133,24.37067356654186,1
lane_00630,site_0665,site_0554,1,47.94,14.794187946137596,24.36559104859263,1
lane_01642,site_1414,site_1423,2,31.46,24.30102797404949,24.30102797404949,2
lane_02624,site_2128,site_1450,2,47.74,14.73246834686293,24.263940689608102,2
lane_00290,site_0328,site_0342,2,31.36,24.22378376561322,24.22378376561322,2
lane_01808,site_1530,site_1534,1,47.54,14.670748747588265,24.16229033062357,1
lane_00310,site_0361,site_0355,2,47.54,14.670748747588265,24.16229033062357,2
lane_02050,site_1725,site_1726,2,31.28,24.16198839886421,24.16198839886421,2
lane_01933,site_1626,site_1609,1,47.5,14.65840482773333,24.141960258826664,1
lane_00146,site_0191,site_0135,3,47.49,14.655318847769596,24.13687774087743,3
lane_01781,site_1530,site_1502,1,47.34,14.6090291483136,24.060639971639034,1
lane_01719,site_1521,site_1502,1,47.34,14.6090291483136,24.060639971639034,1
lane_02051,site_1725,site_1727,1,31.12,24.038397665366183,24.038397665366183,1
lane_01505,site_1338,site_1358,1,47.21,14.568911408785064,23.994567238299087,1
lane_03037,site_2390,site_2387,1,47.2,14.565825428821329,23.98948472034986,1
lane_01029,site_0964,site_0966,1,47.0,14.504105829546663,23.88783436136533,1
lane_01035,site_0964,site_0972,1,47.0,14.504105829546663,23.88783436136533,1
lane_01053,site_0964,site_0990,1,47.0,14.504105829546663,23.88783436136533,1
lane_01992,site_1627,site_1635,1,47.0,14.504105829546663,23.88783436136533,1
lane_02818,site_2266,site_2411,1,30.92,23.883909248493648,23.883909248493648,1
lane_00574,site_0566,site_0639,1,46.95,14.488675929727998,23.862421771619196,1
lane_00023,site_0094,site_2070,1,46.9,14.47324602990933,23.83700918187306,1
lane_01878,site_1573,site_1549,2,46.9,14.47324602990933,23.83700918187306,3
lane_00770,site_0719,site_2322,1,46.76,14.430042310417063,23.765853930583884,1
lane_02224,site_1771,site_1773,2,46.6,14.38066663099733,23.68453364339626,2
lane_01787,site_1530,site_1508,1,46.59,14.377580651033599,23.679451125447034,1
lane_01721,site_1521,site_1508,1,46.59,14.377580651033599,23.679451125447034,1
lane_00560,site_0566,site_0516,1,46.43,14.328204971613864,23.598130838259408,1
lane_02840,site_2287,site_2278,1,46.39,14.315861051758931,23.577800766462502,1
lane_00561,site_0566,site_0524,1,46.3,14.288087232085328,23.53205810491946,1
lane_02074,site_1743,site_1290,1,46.3,14.288087232085328,23.53205810491946,1
lane_01451,site_1293,site_1740,1,46.28,14.281915272157866,23.521893069021008,1
lane_00202,site_0214,site_2070,1,46.27,14.27882929219413,23.51681055107178,1
lane_00317,site_0361,site_0363,2,30.44,23.513137047999567,23.513137047999567,2
lane_00661,site_0665,site_0629,1,46.21,14.260313412411731,23.486315443376423,1
lane_00628,site_0665,site_0547,1,46.13,14.235625572701863,23.44565529978261,1
lane_01648,site_1414,site_1431,2,30.34,23.4358928395633,23.4358928395633,2
lane_00573,site_0566,site_0630,1,46.08,14.220195672883195,23.420242710036472,1
lane_01513,site_1339,site_1327,2,46.0,14.195507833173332,23.37958256644266,2
lane_02036,site_1705,site_1707,2,46.0,14.195507833173332,23.37958256644266,2
lane_02433,site_1998,site_1997,1,46.0,14.195507833173332,23.37958256644266,1
lane_00519,site_0534,site_0602,1,46.0,14.195507833173332,23.37958256644266,1
lane_02756,site_2207,site_2206,1,46.0,14.195507833173332,23.37958256644266,1
lane_00926,site_0888,site_0889,1,46.0,14.195507833173332,23.37958256644266,1
lane_01033,site_0964,site_0970,1,46.0,14.195507833173332,23.37958256644266,1
lane_03034,site_2390,site_2383,1,46.0,14.195507833173332,23.37958256644266,1
lane_01918,site_1600,site_1637,1,45.87,14.155390093644796,23.313509833102714,1
lane_00662,site_0665,site_0632,1,45.84,14.146132153753598,23.298262279255038,1
lane_00022,site_0079,site_2070,1,45.82,14.13996019382613,23.28809724335658,1
lane_02990,site_2355,site_2346,1,45.75,14.118358334079998,23.252519617711997,1
lane_02854,site_2316,site_0707,1,45.74,14.115272354116266,23.24743709976277,1
lane_03001,site_2355,site_2361,1,45.62,14.078240594551461,23.18644688437205,1
lane_02812,site_2256,site_2246,1,45.57,14.062810694732796,23.161034294625917,1
lane_01259,site_1162,site_1163,1,29.96,23.142364847505487,23.142364847505487,1
lane_01329,site_1199,site_1189,2,45.480000000000004,14.035036875059198,23.115291633082872,2
lane_00992,site_0925,site_0434,1,29.91,23.103742743287356,23.103742743287356,1
lane_02841,site_2296,site_0385,1,45.45,14.025778935167997,23.100044079235197,1
lane_01525,site_1339,site_1340,2,45.24,13.9609733559296,22.993311202301435,2
lane_02118,site_1762,site_0117,1,45.14,13.930113556292264,22.94248602280917,2
lane_01813,site_1530,site_1539,1,45.1,13.917769636437333,22.92215595101226,1
lane_01856,site_1537,site_1497,1,45.09,13.914683656473597,22.917073433063035,1
lane_01456,site_1293,site_1745,1,45.0,13.886909836799997,22.871330771519997,1
lane_02831,site_2279,site_2277,1,45.0,13.886909836799997,22.871330771519997,1
lane_01104,site_1005,site_0964,1,45.0,13.886909836799997,22.871330771519997,1
lane_01031,site_0964,site_0968,1,45.0,13.886909836799997,22.871330771519997,1
lane_01676,site_1472,site_1470,1,45.0,13.886909836799997,22.871330771519997,1
lane_00148,site_0191,site_0139,3,44.980000000000004,13.88073787687253,22.861165735621544,3
lane_02368,site_1895,site_1821,4,32.36,21.24372717814218,22.858926408406287,4
lane_02444,site_2008,site_1395,1,44.96,13.874565916945066,22.85100069972309,1
lane_03000,site_2355,site_2360,1,44.92,13.862221997090131,22.830670627926185,1
lane_00625,site_0665,site_0533,1,44.92,13.862221997090131,22.830670627926185,1
lane_03003,site_2355,site_2363,1,44.84,13.837534157380263,22.790010484332367,1
lane_00671,site_0665,site_0645,1,44.69,13.791244457924263,22.713772715093967,1
lane_00175,site_0191,site_0244,3,44.67,13.785072497996797,22.703607679195517,3
lane_00646,site_0665,site_0596,1,44.63,13.772728578141864,22.68327760739861,1
lane_00685,site_0665,site_0677,1,44.61,13.766556618214397,22.673112571500155,1
lane_01553,site_1348,site_1358,1,44.54,13.744954758468264,22.63753494585557,1
lane_02713,site_2182,site_2181,1,44.54,13.744954758468264,22.63753494585557,1
lane_02182,site_1762,site_2082,1,44.51,13.735696818577061,22.622287392007888,1
lane_00090,site_0164,site_0227,2,44.5,13.732610838613331,22.61720487405866,1
lane_02804,site_2249,site_2256,1,44.45,13.717180938794662,22.59179228431253,1
lane_02285,site_1847,site_1886,3,44.37,13.692493099084796,22.551132140718714,2
lane_00907,site_0857,site_0871,1,44.35,13.686321139157332,22.540967104820265,1
lane_01073,site_0964,site_1011,1,44.21,13.643117419665066,22.469811853531088,1
lane_01616,site_1414,site_1270,1,29.08,22.46261581326634,22.46261581326634,1
lane_01351,site_1222,site_1187,1,29.04,22.431718129891834,22.431718129891834,1
lane_01425,site_1271,site_1430,1,28.98,22.385371604830073,22.385371604830073,1
lane_00187,site_0191,site_0276,1,44.02,13.58448380035413,22.373244012495785,1
lane_01045,site_0964,site_0982,1,44.0,13.578311840426663,22.36307897659733,1
lane_01989,site_1627,site_1621,1,44.0,13.578311840426663,22.36307897659733,1
lane_02244,site_1847,site_1789,2,44.0,13.578311840426663,22.36307897659733,2
lane_01682,site_1472,site_1477,1,44.0,13.578311840426663,22.36307897659733,1
lane_02716,site_2182,site_2190,1,44.0,13.578311840426663,22.36307897659733,1
lane_01690,site_1472,site_1485,1,44.0,13.578311840426663,22.36307897659733,1
lane_01764,site_1521,site_1583,1,44.0,13.578311840426663,22.36307897659733,1
lane_02434,site_1998,site_1999,2,44.0,13.578311840426663,22.36307897659733,2
lane_01997,site_1627,site_1664,1,44.0,13.578311840426663,22.36307897659733,1
lane_01512,site_1339,site_1326,1,44.0,13.578311840426663,22.36307897659733,1
